#{"t_start": 1681919817.437588, "env_id": null}
r,l,t
958.88375,2,5.199448
958.88375,2,5.20002
829.91475,2,5.200604
917.477333,2,5.201171
725.157798,2,5.201718
938.650917,2,5.202262
917.477333,2,5.202805
917.477333,2,5.203345
790.36375,2,5.203885
874.62375,2,5.20443
766.877798,2,5.205
874.62375,2,5.20555
959.8245,2,5.206103
938.650917,2,5.206659
959.197333,2,5.207196
959.510917,2,5.207742
958.88375,2,5.208283
959.8245,2,5.208819
959.510917,2,5.209355
959.197333,2,5.209896
959.510917,2,5.210436
917.477333,2,5.210971
694.915317,2,5.211508
874.62375,2,5.212042
896.30375,2,5.212583
872.261917,2,5.213115
917.16375,2,5.213651
871.63475,2,5.214188
875.250917,2,5.214729
938.650917,2,5.215265
938.650917,2,5.215817
695.2289,2,5.216365
959.510917,2,5.216938
959.197333,2,5.217482
959.8245,2,5.218032
874.62375,2,5.218576
625.083333,2,5.219115
958.88375,2,5.219652
695.2289,2,5.220191
959.197333,2,5.220728
597.535833,2,5.221263
938.02375,2,5.221796
958.88375,2,5.222334
784.699333,2,5.222877
872.261917,2,5.223553
799.798633,2,5.224189
917.16375,2,5.224797
82.6425,2,5.225364
938.02375,2,5.225915
917.16375,2,5.226469
790.677333,2,5.227018
896.30375,2,5.227568
917.16375,2,5.228112
917.477333,2,5.22866
917.16375,2,5.229198
959.197333,2,5.22974
790.677333,2,5.230281
958.88375,2,5.23082
725.157798,2,5.231359
695.2289,2,5.231903
672.998633,2,5.232448
769.50375,2,5.233021
829.91475,2,5.233562
917.16375,2,5.234112
959.510917,2,5.234658
917.477333,2,5.235202
959.8245,2,5.235739
871.63475,2,5.23628
917.477333,2,5.236818
917.477333,2,5.237352
917.16375,2,5.237889
959.197333,2,5.238435
232.378917,2,5.238974
703.293517,2,5.239509
959.510917,2,5.240048
896.30375,2,5.240597
658.379533,2,5.241138
625.083333,2,5.241674
784.38575,2,5.242217
959.8245,2,5.242754
872.261917,2,5.243289
958.88375,2,5.243835
959.8245,2,5.244378
917.16375,2,5.244921
871.63475,2,5.245449
959.197333,2,5.245985
958.88375,2,5.246516
832.90375,2,5.247049
959.197333,2,5.247583
938.02375,2,5.248116
784.699333,2,5.248652
842.1458,2,5.249203
785.179533,2,5.249754
799.798633,2,5.250308
785.179533,2,5.250847
959.8245,2,5.251388
592.379798,2,5.251926
917.477333,2,5.252456
959.8245,2,5.252991
917.477333,2,5.253525
959.510917,2,5.254059
832.90375,2,5.254593
502.909365,2,5.255136
938.650917,2,5.255676
917.16375,2,5.25621
826.899533,2,5.256752
959.197333,2,5.257286
790.677333,2,5.257826
694.915317,2,5.258359
917.16375,2,5.2589
769.50375,2,5.25943
938.02375,2,5.259967
842.1458,2,5.2605
706.10375,2,5.261034
959.8245,2,5.261565
700.12575,2,5.262098
790.36375,2,5.262632
958.88375,2,5.263173
724.4671,2,5.263707
959.197333,2,5.264242
896.30375,2,5.264772
958.88375,2,5.265306
917.477333,2,5.265841
874.62375,2,5.266473
875.250917,2,5.267164
959.8245,2,5.267775
959.8245,2,5.268358
667.4305,2,5.268919
875.250917,2,5.26947
959.8245,2,5.270024
766.877798,2,5.270575
826.899533,2,5.271121
790.36375,2,5.271666
871.63475,2,5.272227
769.50375,2,5.272777
785.179533,2,5.273317
871.63475,2,5.273863
958.88375,2,5.274414
790.36375,2,5.274958
958.88375,2,5.275495
917.16375,2,5.621582
875.250917,2,5.622327
958.88375,2,5.622923
917.477333,2,5.6235
958.88375,2,5.624073
959.197333,2,5.624636
959.197333,2,5.625211
959.510917,2,5.625768
917.477333,2,5.626318
938.02375,2,5.626869
938.650917,2,5.627426
790.677333,2,5.627973
958.88375,2,5.628522
959.197333,2,5.629075
917.16375,2,5.629624
938.02375,2,5.630167
958.88375,2,5.630719
375.0365,2,5.631268
958.88375,2,5.631808
938.650917,2,5.632352
958.88375,2,5.632902
958.88375,2,5.633441
917.477333,2,5.634159
917.477333,2,5.634852
625.083333,2,5.635466
917.16375,2,5.636045
959.197333,2,5.636609
938.650917,2,5.637176
959.510917,2,5.637725
917.477333,2,5.638274
959.197333,2,5.638821
375.0365,2,5.639372
959.8245,2,5.639912
917.477333,2,5.640454
917.16375,2,5.641005
959.197333,2,5.641547
896.30375,2,5.64209
938.02375,2,5.642631
938.650917,2,5.643169
769.50375,2,5.643715
959.197333,2,5.644254
875.250917,2,5.644792
959.197333,2,5.645334
724.153517,2,5.645867
875.250917,2,5.646411
959.8245,2,5.646949
959.510917,2,5.647488
799.798633,2,5.648024
938.02375,2,5.648566
917.16375,2,5.64911
958.88375,2,5.64966
938.02375,2,5.650226
917.16375,2,5.650778
917.16375,2,5.65133
724.4671,2,5.651889
917.477333,2,5.652426
959.197333,2,5.652966
829.91475,2,5.653507
938.650917,2,5.654056
959.510917,2,5.654594
917.477333,2,5.655132
917.477333,2,5.655675
917.477333,2,5.656212
871.63475,2,5.656747
639.883,2,5.657284
784.699333,2,5.657824
917.16375,2,5.658367
958.88375,2,5.658904
959.8245,2,5.659438
917.16375,2,5.659971
872.261917,2,5.660507
917.16375,2,5.661043
958.88375,2,5.661576
959.197333,2,5.662117
958.88375,2,5.662653
959.197333,2,5.663183
959.197333,2,5.663719
959.510917,2,5.66425
785.179533,2,5.664825
829.91475,2,5.665359
725.157798,2,5.665908
959.197333,2,5.666477
959.8245,2,5.667028
706.10375,2,5.667576
959.197333,2,5.668129
958.88375,2,5.668667
766.877798,2,5.669205
871.63475,2,5.669747
872.261917,2,5.670282
917.477333,2,5.670813
917.16375,2,5.671349
938.650917,2,5.671882
674.055317,2,5.672415
938.02375,2,5.672949
959.8245,2,5.67349
959.8245,2,5.674028
896.30375,2,5.67457
767.504965,2,5.675104
575.18543,2,5.675638
767.504965,2,5.67617
917.16375,2,5.676705
917.477333,2,5.677238
959.510917,2,5.677777
917.16375,2,5.678308
917.16375,2,5.67884
959.510917,2,5.679391
769.50375,2,5.679928
958.88375,2,5.680465
938.02375,2,5.680996
938.02375,2,5.681533
959.8245,2,5.682072
959.510917,2,5.68261
832.90375,2,5.683155
959.8245,2,5.683716
959.8245,2,5.684315
959.197333,2,5.684923
832.90375,2,5.685504
959.197333,2,5.686077
917.16375,2,5.686645
959.197333,2,5.687187
896.30375,2,5.687718
959.8245,2,5.688254
917.477333,2,5.688785
917.16375,2,5.689318
958.88375,2,5.689848
827.5267,2,5.690386
959.197333,2,5.690921
917.477333,2,5.69146
917.16375,2,5.691991
959.197333,2,5.692526
695.2289,2,5.693056
959.197333,2,5.693593
554.011847,2,5.694132
917.16375,2,5.69467
785.179533,2,5.695202
959.8245,2,5.695735
766.877798,2,5.696277
896.30375,2,5.696807
917.477333,2,5.697341
959.510917,2,5.697871
938.650917,2,5.69841
896.30375,2,5.698945
958.88375,2,5.699502
917.477333,2,5.700042
832.90375,2,5.700606
938.02375,2,5.70115
917.16375,2,5.701694
841.518633,2,5.70223
938.02375,2,5.702772
875.250917,2,5.703303
667.4305,2,5.703844
917.477333,2,5.70438
938.650917,2,5.704911
959.8245,2,5.705446
790.677333,2,5.705977
959.8245,2,5.706508
769.50375,2,5.707035
875.250917,2,5.707569
841.518633,2,5.708097
799.798633,2,5.708633
724.153517,2,5.709163
938.02375,2,5.70969
938.650917,2,5.710217
724.4671,2,5.710748
766.877798,2,5.711283
959.8245,2,5.711811
938.02375,2,5.712343
959.510917,2,5.712872
872.261917,2,5.713397
896.30375,2,5.713928
871.63475,2,5.714456
959.8245,2,5.714988
959.510917,2,5.715519
959.510917,2,5.71607
959.510917,2,5.716605
799.798633,2,5.717162
959.510917,2,5.717698
319.9415,2,5.718255
871.63475,2,5.718789
695.2289,2,5.719316
938.02375,2,5.719846
554.011847,2,5.72039
766.877798,2,5.720924
498.283333,2,5.721471
875.250917,2,5.721999
829.91475,2,5.722533
917.477333,2,5.72307
938.650917,2,5.7236
958.88375,2,5.724143
917.16375,2,5.724678
871.63475,2,5.725211
667.4305,2,5.725738
938.02375,2,5.726273
958.88375,2,5.726804
959.510917,2,5.727336
703.293517,2,5.727865
959.197333,2,5.728402
938.02375,2,5.728931
917.16375,2,5.729462
672.998633,2,5.729997
841.518633,2,5.730525
763.52575,2,5.731055
917.16375,2,5.731583
959.197333,2,5.732115
959.197333,2,5.732666
959.197333,2,5.733345
958.88375,2,5.734051
959.510917,2,5.734684
763.52575,2,5.735271
958.88375,2,5.735844
917.477333,2,5.736407
938.02375,2,5.73697
959.197333,2,5.737527
917.16375,2,5.738078
667.4305,2,5.738629
938.650917,2,5.739173
959.197333,2,5.739732
958.88375,2,5.740278
706.10375,2,5.740823
959.197333,2,5.741368
667.4305,2,5.741911
917.477333,2,5.742449
959.8245,2,5.742993
785.179533,2,5.743538
959.8245,2,5.744079
938.02375,2,5.744618
875.250917,2,5.745155
938.02375,2,5.745692
767.504965,2,5.746233
958.88375,2,5.746776
917.16375,2,5.747316
784.38575,2,5.747856
769.50375,2,5.748392
959.510917,2,5.748929
959.8245,2,5.749488
938.650917,2,5.750031
896.30375,2,5.750602
917.16375,2,5.751148
959.510917,2,5.751688
958.88375,2,5.75223
917.16375,2,5.75277
785.179533,2,5.753313
790.36375,2,5.753851
832.90375,2,5.75439
872.261917,2,5.754931
959.197333,2,5.755468
959.8245,2,5.756006
917.16375,2,5.756544
841.518633,2,5.757077
938.02375,2,5.757619
959.197333,2,5.758158
959.510917,2,5.758696
725.157798,2,5.759231
958.88375,2,5.759767
959.8245,2,5.760303
938.02375,2,5.760837
917.477333,2,5.761375
639.883,2,5.761915
790.677333,2,5.762452
959.8245,2,5.762984
938.650917,2,5.763521
959.8245,2,5.764059
784.38575,2,5.764601
767.504965,2,5.765134
938.02375,2,5.765673
958.88375,2,5.766213
298.767917,2,5.766779
959.197333,2,5.767324
959.8245,2,5.767879
875.250917,2,5.768423
790.677333,2,5.768967
896.30375,2,5.769504
959.8245,2,5.770041
672.998633,2,5.770578
938.650917,2,5.771117
832.90375,2,5.771662
639.883,2,5.772196
875.250917,2,5.772736
874.62375,2,5.773276
917.16375,2,5.773815
917.477333,2,5.774356
958.88375,2,5.774888
917.477333,2,5.775425
959.197333,2,5.775962
938.650917,2,5.776494
938.650917,2,5.777037
959.8245,2,5.777574
959.8245,2,5.778107
917.477333,2,5.778644
784.38575,2,5.779175
959.197333,2,5.779709
938.650917,2,5.780242
959.8245,2,5.780777
959.197333,2,5.781309
959.510917,2,5.781844
832.90375,2,5.782383
958.88375,2,5.782943
959.8245,2,5.783483
871.63475,2,5.784056
938.02375,2,5.784652
917.477333,2,5.78523
959.197333,2,5.7858
917.477333,2,5.786385
917.477333,2,5.786938
959.8245,2,5.787479
874.62375,2,5.788011
917.16375,2,5.788548
784.699333,2,5.78908
938.650917,2,5.789613
917.477333,2,5.790146
938.02375,2,5.790695
790.36375,2,5.791233
896.30375,2,5.791766
959.197333,2,5.792319
724.153517,2,5.792852
784.38575,2,5.793389
959.8245,2,5.793921
874.62375,2,5.79445
766.877798,2,5.794983
917.477333,2,5.795517
724.153517,2,5.796052
826.899533,2,5.796584
917.16375,2,5.797117
799.798633,2,5.797648
917.477333,2,5.798181
959.197333,2,5.798711
917.477333,2,5.799264
826.899533,2,5.799949
917.477333,2,5.800632
959.8245,2,5.801231
938.650917,2,5.801806
938.02375,2,5.802368
826.899533,2,5.80292
871.63475,2,5.803478
896.30375,2,5.804037
917.16375,2,5.804587
959.510917,2,5.805128
896.30375,2,5.805671
938.650917,2,5.80621
871.63475,2,5.806754
958.88375,2,5.807297
841.518633,2,5.807843
917.477333,2,5.808382
442.88763,2,5.808924
938.650917,2,5.809465
625.083333,2,5.810008
674.055317,2,5.810546
959.8245,2,5.811085
938.02375,2,5.811623
658.379533,2,5.812159
938.02375,2,5.812709
959.197333,2,5.813249
938.650917,2,5.813787
938.02375,2,5.814323
829.91475,2,5.81486
832.90375,2,5.815407
959.510917,2,5.82187
959.510917,2,5.822523
917.16375,2,5.823106
799.798633,2,5.823676
896.30375,2,5.824245
832.90375,2,5.824815
841.518633,2,5.825371
958.88375,2,5.825916
375.0365,2,5.826464
959.8245,2,5.82703
938.650917,2,5.827576
790.36375,2,5.828114
829.91475,2,5.828662
896.30375,2,5.829203
799.798633,2,5.829771
625.083333,2,5.830323
917.477333,2,5.830867
958.88375,2,5.831415
896.30375,2,5.831957
959.197333,2,5.832511
872.261917,2,5.833057
959.510917,2,5.833625
959.8245,2,5.834178
958.88375,2,5.834727
959.8245,2,5.835284
958.88375,2,5.835822
958.88375,2,5.836361
875.250917,2,5.836899
896.30375,2,5.837438
832.90375,2,5.837979
959.510917,2,5.838528
790.36375,2,5.839068
959.8245,2,5.839604
959.510917,2,5.840141
938.02375,2,5.840683
875.250917,2,5.841227
959.510917,2,5.84176
958.88375,2,5.842306
938.02375,2,5.842845
872.261917,2,5.84338
790.677333,2,5.843915
938.02375,2,5.844451
841.518633,2,5.844994
917.477333,2,5.845526
667.4305,2,5.846063
959.8245,2,5.846597
767.504965,2,5.84713
784.38575,2,5.847664
959.197333,2,5.848211
958.88375,2,5.84876
896.30375,2,5.849307
938.02375,2,5.849876
790.36375,2,5.850423
917.477333,2,5.850964
917.477333,2,5.851512
959.510917,2,5.852052
959.510917,2,5.852604
917.477333,2,5.85314
917.16375,2,5.853676
959.510917,2,5.854211
319.9415,2,5.854752
959.197333,2,5.855294
959.510917,2,5.855829
695.2289,2,5.856362
958.88375,2,5.8569
872.261917,2,5.857434
958.88375,2,5.857972
917.16375,2,5.858515
917.477333,2,5.859051
938.02375,2,5.859585
841.518633,2,5.860135
917.16375,2,5.860673
896.30375,2,5.861207
826.899533,2,5.861747
917.477333,2,5.862285
938.650917,2,5.862825
958.88375,2,5.863362
706.10375,2,5.863902
917.16375,2,5.864436
917.16375,2,5.864978
958.88375,2,5.865512
938.02375,2,5.866064
917.16375,2,5.866599
959.8245,2,5.867157
958.88375,2,5.8677
319.9415,2,5.868243
799.798633,2,5.868778
959.510917,2,5.869314
666.803333,2,5.869845
896.30375,2,5.870378
958.88375,2,5.87091
917.16375,2,5.871443
917.16375,2,5.871977
958.88375,2,5.872514
769.50375,2,5.873046
958.88375,2,5.873582
959.8245,2,5.874118
959.197333,2,5.874657
917.477333,2,5.875191
959.8245,2,5.875722
917.477333,2,5.876255
938.650917,2,5.87679
959.197333,2,5.877323
958.88375,2,5.877855
606.7884,2,5.878392
959.510917,2,5.87893
874.62375,2,5.879464
938.02375,2,5.879996
917.16375,2,5.880534
938.650917,2,5.881072
959.197333,2,5.881611
917.477333,2,5.882148
958.88375,2,5.882716
694.915317,2,5.88329
917.16375,2,5.883892
959.197333,2,5.884473
694.915317,2,5.885065
766.877798,2,5.885637
959.8245,2,5.886203
917.477333,2,5.886748
959.510917,2,5.887285
574.871847,2,5.887822
790.36375,2,5.888358
826.899533,2,5.888897
959.8245,2,5.889428
938.02375,2,5.889964
917.16375,2,5.890499
938.02375,2,5.891037
959.8245,2,5.891575
767.504965,2,5.892116
958.88375,2,5.892651
842.1458,2,5.893188
896.30375,2,5.89372
639.893517,2,5.894254
917.16375,2,5.894787
842.1458,2,5.895318
959.8245,2,5.895861
958.88375,2,5.896393
917.16375,2,5.896927
872.261917,2,5.897464
917.477333,2,5.897999
959.197333,2,5.898532
959.510917,2,5.89907
938.02375,2,5.899628
917.16375,2,5.900189
959.197333,2,5.900737
784.699333,2,5.901271
872.261917,2,5.901809
896.30375,2,5.902343
896.30375,2,5.902876
784.699333,2,5.903406
917.16375,2,5.903941
959.197333,2,5.90448
917.16375,2,5.905011
917.477333,2,5.905549
958.88375,2,5.906081
938.650917,2,5.906615
917.477333,2,5.907143
917.477333,2,5.907681
959.8245,2,5.908212
938.650917,2,5.90875
959.510917,2,5.909278
959.197333,2,5.909886
874.62375,2,5.910456
872.261917,2,5.91099
959.197333,2,5.911521
896.30375,2,5.912056
938.02375,2,5.912585
790.36375,2,5.913115
917.477333,2,5.913644
958.88375,2,5.91418
959.510917,2,5.914709
959.197333,2,5.915246
917.16375,2,5.915785
917.16375,2,5.916365
938.02375,2,5.916902
610.655317,2,5.917431
917.477333,2,5.917975
763.52575,2,5.918507
917.477333,2,5.91904
959.510917,2,5.919572
959.8245,2,5.920104
790.677333,2,5.920632
917.16375,2,5.921177
667.020633,2,5.921712
917.477333,2,5.922245
938.650917,2,5.922773
917.477333,2,5.923305
959.197333,2,5.923839
917.16375,2,5.924377
703.11475,2,5.924907
959.197333,2,5.925437
799.798633,2,5.925965
959.8245,2,5.926499
896.30375,2,5.927027
938.650917,2,5.927566
958.88375,2,5.928097
826.899533,2,5.928627
938.02375,2,5.929186
375.0365,2,5.929721
959.8245,2,5.930255
842.1458,2,5.930787
938.02375,2,5.931331
938.02375,2,5.931865
959.8245,2,5.932405
917.16375,2,5.93297
767.504965,2,5.933503
959.510917,2,5.93404
896.30375,2,5.934572
725.157798,2,5.93511
958.88375,2,5.935641
490.611847,2,5.93617
917.16375,2,5.936702
694.915317,2,5.937236
958.88375,2,5.937767
959.8245,2,5.938296
896.30375,2,5.938826
917.16375,2,5.939359
917.477333,2,5.939892
829.91475,2,5.940425
959.197333,2,5.940966
917.477333,2,5.941503
917.477333,2,5.942033
896.30375,2,5.942561
959.510917,2,5.943092
938.02375,2,5.943657
959.510917,2,5.94419
917.477333,2,5.944729
938.650917,2,5.945259
959.510917,2,5.945795
959.510917,2,5.946329
959.510917,2,5.946863
767.504965,2,5.947394
896.30375,2,5.947924
790.677333,2,5.948458
917.16375,2,5.948999
790.677333,2,5.949536
959.510917,2,5.9501
917.16375,2,5.950632
790.36375,2,5.951162
959.197333,2,5.951726
875.250917,2,5.952256
958.88375,2,5.95279
769.50375,2,5.953321
959.8245,2,5.953848
958.88375,2,5.954378
917.16375,2,5.954914
958.88375,2,5.955451
958.88375,2,5.955981
959.197333,2,5.956508
725.157798,2,5.95704
872.261917,2,5.957573
769.50375,2,5.958107
826.899533,2,5.958632
874.62375,2,5.959164
959.8245,2,5.959818
959.510917,2,5.960485
298.767917,2,5.961083
959.510917,2,5.961656
959.510917,2,5.962216
938.650917,2,5.962769
959.510917,2,5.963322
827.5267,2,5.963871
959.8245,2,5.964423
959.510917,2,5.964969
487.622847,2,5.965509
959.8245,2,5.966078
842.1458,2,5.96666
625.083333,2,5.967212
959.510917,2,5.967766
695.2289,2,5.968308
959.197333,2,5.968851
799.798633,2,5.969393
959.197333,2,5.969937
959.197333,2,5.970475
917.477333,2,5.971014
938.650917,2,5.971552
959.197333,2,5.972093
958.88375,2,5.97263
938.650917,2,5.973171
842.1458,2,5.973705
917.477333,2,5.974261
959.510917,2,5.974822
917.16375,2,5.975358
871.63475,2,5.975894
959.8245,2,5.976432
871.63475,2,5.97697
917.16375,2,5.977509
917.16375,2,5.978046
958.88375,2,5.97858
958.88375,2,5.979117
959.8245,2,5.979659
917.16375,2,5.980196
959.510917,2,5.980734
703.293517,2,5.981269
938.02375,2,5.981872
938.650917,2,5.98245
938.02375,2,5.983009
938.02375,2,5.983559
896.30375,2,5.984143
875.250917,2,5.984695
896.30375,2,5.985258
703.293517,2,5.985798
938.02375,2,5.986335
959.197333,2,5.986873
959.510917,2,5.987412
896.30375,2,5.98797
959.8245,2,5.988507
769.50375,2,5.989042
875.250917,2,5.989578
959.197333,2,5.990107
959.510917,2,5.990651
874.62375,2,5.991187
769.50375,2,5.991723
959.197333,2,5.992259
917.477333,2,5.992794
938.650917,2,5.993337
769.50375,2,5.993871
938.650917,2,5.994403
790.36375,2,5.994966
784.699333,2,5.995499
827.5267,2,5.996031
829.91475,2,5.996563
938.02375,2,5.997104
959.510917,2,5.997633
938.650917,2,5.998165
938.650917,2,5.998696
958.88375,2,5.999246
917.477333,2,5.999782
842.1458,2,6.000352
958.88375,2,6.000957
917.16375,2,6.001555
938.02375,2,6.002119
958.88375,2,6.002691
938.650917,2,6.003227
597.535833,2,6.003758
769.50375,2,6.004288
917.16375,2,6.004834
959.510917,2,6.005365
896.30375,2,6.005901
896.30375,2,6.00643
959.197333,2,6.006964
917.16375,2,6.007497
958.88375,2,6.008032
958.88375,2,6.008564
826.899533,2,6.009095
959.510917,2,6.009622
917.16375,2,6.010153
375.0365,2,6.010686
917.16375,2,6.011214
896.30375,2,6.011749
575.18543,2,6.012286
959.510917,2,6.012815
917.16375,2,6.013347
875.250917,2,6.013878
784.38575,2,6.01441
938.02375,2,6.014943
785.179533,2,6.015472
958.88375,2,6.016038
917.16375,2,6.016574
959.510917,2,6.017147
769.50375,2,6.017696
959.197333,2,6.018227
959.8245,2,6.01876
